-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359
-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-1.4336
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359
-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359
-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336,-0.43359,-0.43359,-0.43359,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336
-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-1.4336,-1.4336,-1.4336,-1.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336,-2.4336
